number,date,state,g/r,g,r,name,img,age,how,kbp_link,news_link_text 
413,"May 7, 2015",GA,M  ,M,unknown,Joseph Roy,,72,G ,"""http://facebook.com/KilledByPolice/posts/1036587199702750""","""http://www.wsbtv.com/news/news/local/gwinnett-county-police-investigate-officer-involve/nmBY5/"""
412,"May 6, 2015(411",NJ,F/BM/B,F,BM,Nuwnah Laroche,"""http://www.killedbypolice.net/victims/150404.jpg""",34Jason Champion,V V ,"""http://facebook.com/KilledByPolice/posts/1036097423085061""","""http://newyork.cbslocal.com/2015/05/06/nj-turnpike-pedestrians-killed-police-car/"""
410,"May 6, 2015",CA,M/B,M,B,Brendon Glenn,"""http://www.killedbypolice.net/victims/150402.jpg""",29,G ,"""http://facebook.com/KilledByPolice/posts/1036084366419700""","""http://abc7.com/news/man-shot-to-death-by-lapd-in-venice-after-disturbing-the-peace-call/699856/"""
409,"May 5, 2015",CA,M/A,M,A,Thong Kien Ma,"""http://www.killedbypolice.net/victims/150401.jpg""",32,G ,"""http://facebook.com/KilledByPolice/posts/1035879936440143""","""http://www.sgvtribune.com/general-news/20150505/2-dead-1-injured-in-south-el-monte-stabbing-deputy-involved-shooting"""
408,"May 5, 2015",VA,M/W,M,W,Robert Frost,"""http://www.killedbypolice.net/victims/150400.jpg""",46,G ,"""http://facebook.com/KilledByPolice/posts/1035699503124853""","""http://www.wsls.com/story/28977735/vsp-investigating-officer-involved-shooting-in-pulaski"""
407,"May 4, 2015",WA,M/W,M,W,Roark K. Cook,"""http://www.killedbypolice.net/victims/150399.jpg""",36,G ,"""http://facebook.com/KilledByPolice/posts/1035769893117814""","""http://www.keprtv.com/SWAT-on-scene-of-standoff-in-Kennewick-302418671.html"""
406,"May 4, 2015",KY,M/W,M,W,Michael Asher,"""http://www.killedbypolice.net/victims/150398.jpg""",53,G ,"""http://facebook.com/KilledByPolice/posts/1035215876506549""","""http://www.wkyt.com/wymt/home/headlines/Police-investigating-officer-involved-shooting-in-Perry-County-302391481.html"""
405,"May 3, 2015",NM,M/L,M,L,Billy Grimm,"""http://www.killedbypolice.net/victims/150397.jpg""",44,G ,"""http://facebook.com/KilledByPolice/posts/1035270363167767""","""http://krqe.com/2015/05/03/suspect-from-deputy-involved-shooting-dies/"""
404,"May 3, 2015(403",TX,M/BM/PK,M,BM,Elton Simpson,"""http://www.killedbypolice.net/victims/150396.jpg""","30</a><a href=""http://www.killedbypolice.net/victims/150395.jpg"">Nadir Soofi",G G ,"""http://facebook.com/KilledByPolice/posts/1034785363216267""","""http://www.wfaa.com/story/news/local/2015/05/03/garland-curtis-culwell-center-swat/26848435/"""
402,"May 3, 2015",UT,M/W,M,W,Kevin Vance Norton,"""http://www.killedbypolice.net/victims/150394.jpg""",36,G ,"""http://facebook.com/KilledByPolice/posts/1034782536549883""","""http://www.deseretnews.com/article/865627866/Roosevelt-police-shoot-kill-man-wielding-handgun-near-hospital.html?pg=all"""
401,"May 2, 2015",DE,M  ,M,unknown,Kenneth Mathena,,52,G ,"""http://facebook.com/KilledByPolice/posts/1034113663283437""","""http://www.wboc.com/story/28959278/police-investigating-officer-involved-shooting"""
400,"April 30, 2015",TX,M/L,M,L,Erick Emmanuel Salas Sanchez,"""http://www.killedbypolice.net/victims/150392.jpg""",22,G ,"""http://facebook.com/KilledByPolice/posts/1033462606681876""","""http://www.elpasotimes.com/news/ci_28023272/el-paso-police-officer-shot-and-killed-burglary"""
399,"April 30, 2015",GA,F/B,F,B,Alexia Christian,"""http://www.killedbypolice.net/victims/150391.jpg""",25,G ,"""http://facebook.com/KilledByPolice/posts/1033446150016855""","""http://www.ajc.com/news/news/shots-fired-in-downtown-atlanta/nk6jp/"""
398,"April 30, 2015",VA,M/B,M,B,Jeffery O. Adkins,"""http://www.killedbypolice.net/victims/150390.jpg""",53,G ,"""http://facebook.com/KilledByPolice/posts/1033429293351874""","""http://www.13newsnow.com/story/news/local/virginia/2015/04/30/greensville-co-man-killed-in-officer-involved-shooting/26633591/"""
397,"April 30, 2015",TN,M/W,M,W,John D. Acree,"""http://www.killedbypolice.net/victims/150389.jpg""",53,G ,"""http://facebook.com/KilledByPolice/posts/1033368290024641""","""http://www.wsmv.com/story/28940658/police-investigating-shooting-in-south-nashville"""
396,"April 30, 2015",CA,M/O,M,O,Fridoon Rawshan Nehad,"""http://www.killedbypolice.net/victims/150388.jpg""",42,G ,"""http://facebook.com/KilledByPolice/posts/1033210123373791""","""http://www.cbs8.com/story/28940667/homicide-detectives-on-scene-after-officer-involved-shooting-in-midway"""
395,"April 29, 2015",OK,M/W,M,W,Andrew Jackson,"""http://www.killedbypolice.net/victims/150387.jpg""",26,G ,"""http://facebook.com/KilledByPolice/posts/1033018500059620""","""http://kfor.com/2015/04/29/oklahoma-police-officer-involved-in-fatal-shooting/"""
394,"April 29, 2015",AZ,M/I,M,I,Joshua Deysie,"""http://www.killedbypolice.net/victims/150386.jpg""",33,G ,"""http://facebook.com/KilledByPolice/posts/1032975383397265""","""http://www.azcentral.com/story/news/local/mesa/2015/04/29/mesa-police-officer-involved-fatal-shooting-abrk/26610825/"""
393,"April 29, 2015",CA,M/L,M,L,Luis Martin Chavez-Diaz,,27,G ,"""http://facebook.com/KilledByPolice/posts/1032869716741165""","""http://www.sacbee.com/news/local/crime/article19860156.html"""
392,"April 28, 2015",GA,M/B,M,B,Bryan Rashod Overstreet,"""http://www.killedbypolice.net/victims/2635.jpg""",30,V,"""http://facebook.com/KilledByPolice/posts/1099729100055226""","""http://www.walb.com/story/28916690/sylvester-man-run-over-by-patrol-car"""
391,"April 28, 2015",IL,M/W,M,W,Joshua Green,"""http://www.killedbypolice.net/victims/150384.jpg""",27,G ,"""http://facebook.com/KilledByPolice/posts/1032819496746187""","""http://www.kfvs12.com/story/28915534/1-dead-after-standoff-in-marion"""
390,"April 28, 2015",LA,M/B,M,B,Jared Johnson,"""http://www.killedbypolice.net/victims/150383.jpg""",22,G ,"""http://facebook.com/KilledByPolice/posts/1032629986765138""","""http://www.wwltv.com/story/news/crime/2015/04/28/nopd-on-scene-of-officer-needing-assistance/26555847/"""
389,"April 28, 2015",OH,M/W,M,W,David Parker,"""http://www.killedbypolice.net/victims/150382.jpg""",58,G ,"""http://facebook.com/KilledByPolice/posts/1032210183473785""","""http://www.mansfieldnewsjournal.com/story/news/local/2015/04/27/mansfield-police-scene-standoff/26457727/"""
388,"April 27, 2015",MI,M/B,M,B,Terrance Kellom,"""http://www.killedbypolice.net/victims/150381.jpg""",20,G ,"""http://facebook.com/KilledByPolice/posts/1031594566868680""","""http://detroit.cbslocal.com/2015/04/27/immigration-and-customs-enforcement-officer-involved-in-shooting-in-detroit/"""
387,"April 26, 2015",CA,M/W,M,W,Albert Hanson Jr.,"""http://www.killedbypolice.net/victims/150380.jpg""",76,G ,"""http://facebook.com/KilledByPolice/posts/1031427026885434""","""http://www.fresnobee.com/2015/04/26/4496805_man-killed-in-officer-involved.html?rh=1"""
386,"April 26, 2015",OK,M/W,M,W,Billy Joe Patrick,"""http://www.killedbypolice.net/victims/150379.jpg""",29,G ,"""http://facebook.com/KilledByPolice/posts/1031138600247610""","""http://www.tulsaworld.com/news/crimewatch/one-dead-after-being-shot-by-wildlife-officer-in-adair/article_f1d11d71-fc0a-5d25-b38c-64356d834739.html"""
385,"April 26, 2015",TX,M/W,M,W,Brandon Lawrence,"""http://www.killedbypolice.net/victims/150378.jpg""",25,G ,"""http://facebook.com/KilledByPolice/posts/1030977953597008""","""https://www.victoriaadvocate.com/news/2015/apr/26/victoria-police-respond-shooting-apartment/"""
384,"April 26, 2015",CA,M/W,M,W,Dean Kristian Genova,,45,G ,"""http://facebook.com/KilledByPolice/posts/1030975303597273""","""http://abc7.com/news/burglary-suspect-killed-in-officer-involved-shooting-in-fountain-valley/682399/"""
383,"April 25, 2015",FL,M/W,M,W,Daniel Howard Davis,"""http://www.killedbypolice.net/victims/150376.jpg""",58,G ,"""http://facebook.com/KilledByPolice/posts/1030582750303195""","""http://www.wftv.com/news/news/local/1-fatally-shot-lake-county-deputy-involved-shootin/nk3ng/"""
382,"April 25, 2015",NY,M/B,M,B,David Felix,"""http://www.killedbypolice.net/victims/150375.jpg""",24,G ,"""http://facebook.com/KilledByPolice/posts/1030513323643471""","""http://www.nydailynews.com/new-york/cops-shoot-man-east-village-altercation-police-article-1.2198797"""
381,"April 25, 2015",OK,M  ,M,unknown,Gary Timmie Collins,,63,G ,"""http://facebook.com/KilledByPolice/posts/1030304993664304""","""http://www.krmg.com/news/news/local/suspect-gets-fatally-shot-trooper/nk3dc/"""
380,"April 24, 2015",OR,M/W,M,W,Mark Cecil Hawkins,"""http://www.killedbypolice.net/victims/150373.jpg""",49,G ,"""http://facebook.com/KilledByPolice/posts/1030330920328378""","""http://www.oregonlive.com/pacific-northwest-news/index.ssf/2015/04/salem_police_wound_armed_man_e.html"""
379,"April 24, 2015",CA,F  ,F,unknown,Karen Jenks,,46,G ,"""http://facebook.com/KilledByPolice/posts/1030295096998627""","""http://sanfrancisco.cbslocal.com/2015/04/24/woman-shot-deputies-sonoma-county-chase-dies/"""
378,"April 24, 2015",CO,M/B,M,B,Todd Jamal Dye,"""http://www.killedbypolice.net/victims/150371.jpg""",20,G ,"""http://facebook.com/KilledByPolice/posts/1030033497024787""","""http://www.kktv.com/home/headlines/Deadly-Officer-Involved-Shooting-in-Trinidad-301252451.html"""
377,"April 24, 2015",CA,M/L,M,L,Hector Morejon,"""http://www.killedbypolice.net/victims/150370.jpg""",19,G ,"""http://facebook.com/KilledByPolice/posts/1030026697025467""","""http://www.presstelegram.com/general-news/20150424/police-no-weapon-found-at-scene-of-officer-involved-shooting-in-long-beach-thursday"""
376,"April 23, 2015",OH,M/W,M,W,David “Levi” Dehmann,"""http://www.killedbypolice.net/victims/150369.jpg""",33,R ,"""http://facebook.com/KilledByPolice/posts/1032999263394877""","""http://www.dispatch.com/content/stories/local/2015/04/27/Knox_County_jail_death.html"""
375,"April 23, 2015",NY,M/B,M,B,Samuel D. Harrell,"""http://www.killedbypolice.net/victims/150368.jpg""",III,R ,"""http://facebook.com/KilledByPolice/posts/1029319580429512""","""http://midhudsonnews.com/News/2015/April/23/Fishkill%20Correx_inmateDeath-23Apr15.htm"""
374,"April 23, 2015",OK,M/W,M,W,Joseph Potts,"""http://www.killedbypolice.net/victims/150367.jpg""",51,G ,"""http://facebook.com/KilledByPolice/posts/1029304377097699""","""http://www.kten.com/story/28881710/at-least-one-injured-in-officer-involved-shooting"""
373,"April 23, 2015",CA,M/W,M,W,Andrew George Valadez,,26,G ,"""http://facebook.com/KilledByPolice/posts/1029286270432843""","""http://www.latimes.com/local/lanow/la-me-ln-lapd-shoots-sylmar-gunman-20150423-story.html"""
372,"April 23, 2015",TX,M  ,M,unknown,Terry Lee Chatman,,48,V ,"""http://facebook.com/KilledByPolice/posts/1029239950437475""","""http://abc13.com/news/hpd-officer-hits-kills-bicyclist-in-southeast-houston/677753/"""
371,"April 23, 2015",NY,M/W,M,W,Jonathan Efraim,"""http://www.killedbypolice.net/victims/150364.jpg""",30,G ,"""http://facebook.com/KilledByPolice/posts/1029186633776140""","""http://www.nytimes.com/2015/04/23/nyregion/police-fatally-shoot-man-said-to-fire-at-officers-in-queens.html?_r=1"""
370,"April 22, 2015",CA,M/L,M,L,Jose E. Herrera,,27,G ,"""http://facebook.com/KilledByPolice/posts/1028927647135372""","""http://www.turnto23.com/news/local-news/man-shot-in-chest-near-kern-valley-state-prison"""
369,"April 22, 2015",AZ,M/L,M,L,Carlos Saavedra Ramirez,"""http://www.killedbypolice.net/victims/150362.jpg""",51,G ,"""http://facebook.com/KilledByPolice/posts/1028919180469552""","""http://www.kvoa.com/story/28871705/officials-investigating-fatal-officer-involved-shooting-in-bisbee"""
368,"April 22, 2015",CO,M/A,M,A,Lue Vang,"""http://www.killedbypolice.net/victims/150361.jpg""",39,G ,"""http://facebook.com/KilledByPolice/posts/1028911343803669""","""http://www.dailycamera.com/boulder-county-news/ci_27966283/boulder-county-sheriff-investigating-shooting-eldorado-springs-area"""
367,"April 22, 2015",VA,M/B,M,B,William L. Chapman II,"""http://www.killedbypolice.net/victims/150360.jpg""",18,G ,"""http://facebook.com/KilledByPolice/posts/1028658363828967""","""http://www.13newsnow.com/story/news/local/mycity/portsmouth/2015/04/22/shooting-at-portsmouth-walmart/26169939/"""
366,"April 22, 2015",SC,M  ,M,unknown,Kimber Key,,59,G ,"""http://facebook.com/KilledByPolice/posts/1028631780498292""","""http://www.wltx.com/story/news/local/2015/04/22/man-shot-by-deputies-in-lexington-county-dies/26176707/"""
365,"April 22, 2015",TX,M/L,M,L,Reginald McGregor,"""http://www.killedbypolice.net/victims/150358.jpg""",31,G ,"""http://facebook.com/KilledByPolice/posts/1028595667168570""","""http://www.star-telegram.com/news/local/community/fort-worth/article19208262.html"""
364,"April 21, 2015",CA,M/L,M,L,Luis Molina Martinez,"""http://www.killedbypolice.net/victims/150357.jpg""",35,G ,"""http://facebook.com/KilledByPolice/posts/1028576477170489""","""http://www.theeastsiderla.com/2015/04/one-wounded-in-lincoln-heights-police-shooting/"""
363,"April 21, 2015",WA,M/I,M,I,Daniel I. Covarrubias,"""http://www.killedbypolice.net/victims/150356.jpg""",37,G ,"""http://facebook.com/KilledByPolice/posts/1028452640516206""","""http://www.komonews.com/news/local/Man-critically-wounded-in-officer-involved-shooting-in-Lakewood-300859491.html"""
362,"April 21, 2015",NJ,M/B,M,B,Daniel Wolfe,"""http://www.killedbypolice.net/victims/150355.jpg""",35,G ,"""http://facebook.com/KilledByPolice/posts/1028447273850076""","""http://www.nj.com/union/index.ssf/2015/04/shots_fired_in_union_after_carjacking_pursuit_auth.html"""
361,"April 21, 2015",MS,M/W,M,W,Stephen Gene Davenport,"""http://www.killedbypolice.net/victims/150354.jpg""",40,T ,"""http://facebook.com/KilledByPolice/posts/1028442240517246""","""http://www.wtok.com/news/headlines/Lauderdale-County-Man-Dies-after-Arrest-300851931.html"""
360,"April 20, 2015",TX,M/L,M,L,Santos “Cuate” Cortez Hernandez,"""http://www.killedbypolice.net/victims/150353.jpg""",24,G ,"""http://facebook.com/KilledByPolice/posts/1027847590576711""","""http://www.krgv.com/news/local-news/sheriffs-office-confirms-officer-involved-shooting/32473638"""
359,"April 20, 2015",NE,M/W,M,W,Dana Duwane Hlavinka,"""http://www.killedbypolice.net/victims/150352.jpg""",44,G ,"""http://facebook.com/KilledByPolice/posts/1027412263953577""","""http://www.starherald.com/news/local_news/nebraska-state-patrol-investigating-officer-involved-shooting-in-siandey/article_5643fb80-e730-11e4-b162-6303119f83a0.html"""
358,"April 19, 2015",KS,M/W,M,W,Richard Brian Reed,"""http://www.killedbypolice.net/victims/150351.jpg""",38,G ,"""http://facebook.com/KilledByPolice/posts/1027110687317068""","""http://cjonline.com/news/2015-04-19/coroners-office-man-shot-topeka-police-after-alleged-carjackings-died-saturday"""
357,"April 19, 2015",TX,M/B,M,B,Norman Cooper,"""http://www.killedbypolice.net/victims/150350.jpg""",33,T ,"""http://facebook.com/KilledByPolice/posts/1026914664003337""","""http://www.ksat.com/content/pns/ksat/news/2015/04/19/man-dies-in-police-custody0.html"""
356,"April 19, 2015",MD,M/B,M,B,Freddie Gray,"""http://www.killedbypolice.net/victims/150349.jpg""",25,R ,"""http://facebook.com/KilledByPolice/posts/1026884260673044""","""http://www.wbal.com/article/114668/2/man-dies-one-week-after-being-rushed-to-hospital-after-arrest"""
355,"April 19, 2015",KY,M  ,M,unknown,Michael Foster,,40,G ,"""http://facebook.com/KilledByPolice/posts/1026839700677500""","""http://www.wkyt.com/news/state/headlines/Man-killed-in-Wilmore-officer-involved-shooting-300578161.html"""
354,"April 18, 2015",AZ,M/L,M,L,Erik Tellez,,43,G ,"""http://facebook.com/KilledByPolice/posts/1026842324010571""","""http://www.kpho.com/story/28838894/police-on-scene-of-officer-involved-shooting-in-phoenix"""
353,"April 18, 2015",FL,M/W,M,W,Grover Zeno Sapp Jr.,"""http://www.killedbypolice.net/victims/150346.jpg""",45,G ,"""http://facebook.com/KilledByPolice/posts/1026367277391409""","""http://www.newsherald.com/news/crime-public-safety/man-dies-after-officer-involved-shooting-on-beck-avenue-1.466560?tc=cr"""
352,"April 18, 2015",MO,M/B,M,B,Thaddeus McCarroll,"""http://www.killedbypolice.net/victims/150345.jpg""",23,G ,"""http://facebook.com/KilledByPolice/posts/1026202774074526""","""http://www.bnd.com/2015/04/18/3771371/one-dead-in-officer-involved-shooting.html"""
351,"April 17, 2015",IL,M/B,M,B,Jeffery Kemp,"""http://www.killedbypolice.net/victims/150344.jpg""",18,G ,"""http://facebook.com/KilledByPolice/posts/1026114760749994""","""http://chicago.suntimes.com/crime/7/71/530157/police-involved-shooting-south-shore"""
350,"April 17, 2015",CA,M/L,M,L,Elias Cavazos,"""http://www.killedbypolice.net/victims/150343.jpg""",29,G ,"""http://facebook.com/KilledByPolice/posts/1026111800750290""","""http://www.pe.com/articles/involved-765102-incident-officers.html"""
349,"April 17, 2015",MD,M/B,M,B,Darrell Lawrence Brown,"""http://www.killedbypolice.net/victims/150342.jpg""",31,T ,"""http://facebook.com/KilledByPolice/posts/1025806914114112""","""http://www.baltimoresun.com/news/maryland/bs-md-hagerstown-custody-death-20150417-story.html"""
348,"April 16, 2015",MI,M/W,M,W,David Kapuscinski,"""http://www.killedbypolice.net/victims/150341.jpg""",39,T ,"""http://facebook.com/KilledByPolice/posts/1025803600781110""","""http://www.wxyz.com/news/region/wayne-county/man-dies-after-being-tased-by-gibraltar-police"""
347,"April 16, 2015",CA,M/L,M,L,Rodolfo Velazquez,,47,G ,"""http://facebook.com/KilledByPolice/posts/1025463587481778""","""http://www.bakersfieldcalifornian.com/local/breaking-news/x1710332431/Shafter-police-kill-erratic-knife-wielding-man"""
346,"April 16, 2015",MO,M/W,M,W,Mark W. Adair,"""http://www.killedbypolice.net/victims/150339.jpg""",51,G ,"""http://facebook.com/KilledByPolice/posts/1025206894174114""","""http://www.columbiamissourian.com/a/187749/update-highway-patrol-takes-over-investigation-of-fatal-shooting-in-hitt-street-garage/"""
