number,date,state,g/r,g,r,name,img,age,how,kbp_link,news_link_text 
440,"May 30, 2014",CA,M/W,M,W,Gerritt D. Vos,"""http://www.killedbypolice.net/victims/140436.jpg""",22,G,"""http://facebook.com/KilledByPolice/posts/841014959259976""","""http://www.ocregister.com/articles/officers-616353-statement-police.html"""
439,"May 30, 2014",MO,M  ,M,unknown,Ricky Lee Higgins,,54,G,"""http://facebook.com/KilledByPolice/posts/840903422604463""","""http://www.kansascity.com/2014/05/30/5055224/wanted-missouri-man-killed-in.html"""
438,"May 30, 2014",CA,M/L,M,L,Brandon Lee Macias Jimenez,,26,G,"""http://facebook.com/KilledByPolice/posts/840848275943311""","""http://www.dailydemocrat.com/breakingnews/ci_25864772/officer-involved-shooting-woodland-early-friday"""
437,"May 30, 2014",MD,M  ,M,unknown,Mark Anthony Blocker,,20,G,"""http://facebook.com/KilledByPolice/posts/840841589277313""","""http://washington.cbslocal.com/2014/05/30/man-killed-by-police-after-refusing-to-drop-pellet-gun/"""
436,"May 29, 2014",LA,M/B,M,B,Jose Valerio,"""http://www.killedbypolice.net/victims/140432.jpg""",17,G,"""http://facebook.com/KilledByPolice/posts/840484649313007""","""http://www.nola.com/crime/index.ssf/2014/05/armed_robber_shot_dead_by_off-.html"""
435,"May 29, 2014",FL,M/B,M,B,Duane Erick Strong,"""http://www.killedbypolice.net/victims/140431.jpg""",18,G,"""http://facebook.com/KilledByPolice/posts/840479762646829""","""http://www.tallahassee.com/story/news/local/2014/05/29/police-working-crime-scene-at-cheeks-club-on-west-tennessee-street/9708633/"""
434,"May 29, 2014",TN,M/W,M,W,Ransom Duane McCoy,"""http://www.killedbypolice.net/victims/140430.jpg""",45,G,"""http://facebook.com/KilledByPolice/posts/840415399319932""","""http://www.tricities.com/news/article_0ec2ddf4-e749-11e3-a6a8-0017a43b2370.html"""
433,"May 28, 2014",ME,M/W,M,W,Joseph F. Daoust,"""http://www.killedbypolice.net/victims/3089.jpg""",27,C,"""http://facebook.com/KilledByPolice/posts/1183899961638139""","""http://www.centralmaine.com/2016/01/27/somerset-county-sheriffs-office-girlfriend-of-inmate-who-died-settle-2-million-suit/"""
432,"May 28, 2014",MS,M  ,M,unknown,Jeremy Vann,,20,G,"""http://facebook.com/KilledByPolice/posts/839811032713702""","""http://wreg.com/2014/05/28/one-person-shot-officer-hit-by-vehicle/"""
431,"May 27, 2014",OH,M/W,M,W,Albert Robert Clayburn,"""http://www.killedbypolice.net/victims/140428.jpg""",42,G,"""http://facebook.com/KilledByPolice/posts/839516399409832""","""http://www.wcpo.com/news/local-news/brown-county/vehicle-crashes-through-building-in-brown-county"""
430,"May 27, 2014",FL,M/W,M,W,Jason Joseph Wescott,"""http://www.killedbypolice.net/victims/140427.jpg""",29,G,"""http://facebook.com/KilledByPolice/posts/839488096079329""","""http://www.tampabay.com/news/publicsafety/police-investigate-officer-involved-shooting-in-seminole-heights/2181683"""
429,"May 27, 2014",OH,M/B,M,B,Terry Darnell Heath,"""http://www.killedbypolice.net/victims/140426.jpg""",45,G,"""http://facebook.com/KilledByPolice/posts/839166496111489""","""http://www.daytondailynews.com/news/news/crime-law/police-involved-shooting-reported-udf-dayton/nf7f7/"""
428,"May 26, 2014",MO,M/W,M,W,Isaac Sims,"""http://www.killedbypolice.net/victims/140425.jpg""",26,G,"""http://facebook.com/KilledByPolice/posts/838865186141620""","""http://www.kansascity.com/2014/05/26/5047655/kansas-city-police-identify-man.html"""
427,"May 26, 2014",CA,M/L,M,L,Noel Enrique Aguilar,"""http://www.killedbypolice.net/victims/140424.jpg""",23,G,"""http://facebook.com/KilledByPolice/posts/838816939479778""","""http://www.nbclosangeles.com/news/local/Los-Angeles-County-Sheriffs-Deputy-Shooting-Compton-260673091.html"""
426,"May 25, 2014",NC,M/B,M,B,Montez Dewayne Hambric,"""http://www.killedbypolice.net/victims/140423.jpg""",26,G,"""http://facebook.com/KilledByPolice/posts/838338239527648""","""http://www.camelcitydispatch.com/wspd-bike-patrol-officer-shoots-kills-car-theft-suspect-downtown-3056/"""
425,"May 25, 2014",IL,M/B,M,B,Michael Myers,,62,G,"""http://facebook.com/KilledByPolice/posts/838014339560038""","""http://www.chicagotribune.com/news/local/breaking/chi-police-shooting-englewood-20140525,0,4409366.story"""
424,"May 24, 2014",CA,M/L,M,L,Carlos Ocana,"""http://www.killedbypolice.net/victims/140421.jpg""",54,T,"""http://facebook.com/KilledByPolice/posts/861293960565409""","""http://www.latimes.com/local/lanow/la-me-ln-skid-row-death-20140702-story.html"""
423,"May 24, 2014",CA,M/W,M,W,Henry Curtis,"""http://www.killedbypolice.net/victims/140420.jpg""",49,G,"""http://facebook.com/KilledByPolice/posts/838012916226847""","""http://www.bakersfieldnow.com/news/local/1-shot-killed-by-KC-deputy-in-Lebec-260562651.html"""
422,"May 24, 2014",VA,M/L,M,L,Christian Alberto Sierra,"""http://www.killedbypolice.net/victims/140419.jpg""",17,G,"""http://facebook.com/KilledByPolice/posts/837615486266590""","""http://www.leesburgtoday.com/news/purcellville-police-officer-involved-in-fatal-shooting/article_f6a67d28-e38f-11e3-a4a5-0019bb2963f4.html"""
421,"May 24, 2014",MO,M/W,M,W,"Frank ""Sid"" Smody","""http://www.killedbypolice.net/victims/140418.jpg""",59,G,"""http://facebook.com/KilledByPolice/posts/837559636272175""","""http://www.kfvs12.com/story/25604969/1-dead-in-officer-involved-shooting-in-butler-county"""
420,"May 24, 2014",NY,M/B,M,B,Shiquan M. Krouser,"""http://www.killedbypolice.net/victims/140417.jpg""",27,G,"""http://facebook.com/KilledByPolice/posts/837474299614042""","""http://www.poughkeepsiejournal.com/story/news/2014/05/24/officer-involved-shooting-poughkeepsie/9535009/"""
419,"May 24, 2014",CA,M  ,M,unknown,Jason Wilson,,42,G,"""http://facebook.com/KilledByPolice/posts/837461912948614""","""http://www.kcra.com/news/1-killed-in-officerinvolved-shooting/26154592"""
418,"May 23, 2014",CA,M  ,M,unknown,James Greer,"""http://www.killedbypolice.net/victims/2819.jpg""",46,TR,"""http://facebook.com/KilledByPolice/posts/1127559860605483""","""http://www.contracostatimes.com/breaking-news/ci_28984520/"""
417,"May 23, 2014",NM,M/L,M,L,Ralph Chavez,"""http://www.killedbypolice.net/victims/140415.jpg""",37,G,"""http://facebook.com/KilledByPolice/posts/836856726342466""","""http://krqe.com/2014/05/22/police-activity-in-northwest-abq/"""
416,"May 22, 2014",KS,M/B,M,B,Craig J. McKinnis,"""http://www.killedbypolice.net/victims/140414.jpg""",44,R,"""http://facebook.com/KilledByPolice/posts/836867973008008""","""http://www.kmbc.com/news/man-trying-to-flee-kck-police-dies-after-struggling-with-officers/26136420"""
415,"May 22, 2014",GA,M/W,M,W,Joshua M. Foskey,"""http://www.killedbypolice.net/victims/140413.jpg""",34,G,"""http://facebook.com/KilledByPolice/posts/836486673046138""","""http://wjcl.com/2014/05/22/one-death-in-officer-involved-shooting/"""
414,"May 22, 2014",AZ,M/W,M,W,Michael Duncklee,"""http://www.killedbypolice.net/victims/140412.jpg""",28,G,"""http://facebook.com/KilledByPolice/posts/836272919734180""","""http://www.tucsonnewsnow.com/story/25585064/tpd-investigating-officer-involved-shooting-in-midtown"""
413,"May 21, 2014",FL,M/B,M,B,Damion Foster,"""http://www.killedbypolice.net/victims/140411.jpg""",37,R,"""http://facebook.com/KilledByPolice/posts/898113406883464""","""http://www.miamiherald.com/news/state/article1964899.html"""
412,"May 21, 2014",CO,M/L,M,L,Raymond Eugene Garcia,"""http://www.killedbypolice.net/victims/140410.jpg""",31,G,"""http://facebook.com/KilledByPolice/posts/836296506398488""","""http://www.greeleytribune.com/news/11516588-113/greeley-police-officers-undercover"""
411,"May 21, 2014",MD,M/L,M,L,Luis Arturo Hernandez Jr.,"""http://www.killedbypolice.net/victims/140409.jpg""",37,G,"""http://facebook.com/KilledByPolice/posts/835908756437263""","""http://www.baltimoresun.com/news/maryland/harford/abingdon/ph-ag-hostage-followup-0523-20140521,0,6316373.story"""
410,"May 21, 2014",TX,F  ,F,unknown,Tiffany Morton,,27,G,"""http://facebook.com/KilledByPolice/posts/835773109784161""","""http://wtaw.com/2014/05/21/officer-involved-shooting-montgomery-county/"""
409,"May 21, 2014",AR,M/B,M,B,Jovon Allen,"""http://www.killedbypolice.net/victims/140407.jpg""",21,G,"""http://facebook.com/KilledByPolice/posts/835761979785274""","""http://www.thv11.com/story/news/local/2014/05/19/little-rock-officer-involved-shooting-may-18-juvon-allen/9282051/"""
408,"May 21, 2014",OK,M/W,M,W,Cody Young,"""http://www.killedbypolice.net/victims/140406.jpg""",22,G,"""http://facebook.com/KilledByPolice/posts/835724306455708""","""http://www.newson6.com/story/25573807/man-dead-in-tulsa-police-officer-involved-shooting"""
407,"May 21, 2014",FL,M/B,M,B,Jermassioun Viondrey Rodgers,"""http://www.killedbypolice.net/victims/140405.jpg""",20,G,"""http://facebook.com/KilledByPolice/posts/835715103123295""","""http://www.myfoxorlando.com/story/25573648/orlando-police-shoot-and-kill-carjacking-suspect"""
406,"May 21, 2014",IL,M/B,M,B,Dominique Franklin,"""http://www.killedbypolice.net/victims/140404.jpg""",Jr.,T,"""http://facebook.com/KilledByPolice/posts/835673159794156""","""http://www.nbcchicago.com/news/local/chicago-old-town-1600-north-wells-taser--260090471.html"""
405,"May 20, 2014",CA,M/L,M,L,Martin Figueroa,"""http://www.killedbypolice.net/victims/140403.jpg""",27,G,"""http://facebook.com/KilledByPolice/posts/835723419789130""","""http://www.crimevoice.com/suspect-fatally-shot-by-fresno-police-identified/"""
404,"May 20, 2014",CA,M/L,M,L,Carlos Mejia,,44,G,"""http://facebook.com/KilledByPolice/posts/835349669826505""","""http://www.kionrightnow.com/news/local-news/shooting-reported-north-sanborn-and-del-monte-in-salinas/26079104"""
403,"May 20, 2014",MS,M/W,M,W,Curtis Eugene Welford,"""http://www.killedbypolice.net/victims/140401.jpg""",25,G,"""http://facebook.com/KilledByPolice/posts/835164163178389""","""http://blog.gulflive.com/mississippi-press-news/2014/05/george_county_deputy_shoots_ki.html"""
402,"May 19, 2014",FL,M/B,M,B,Howard Wallace Bowe Jr.,"""http://www.killedbypolice.net/victims/140400.jpg""",34,G,"""http://facebook.com/KilledByPolice/posts/974540359240768""","""http://articles.sun-sentinel.com/2014-05-21/news/fl-hallandale-swat-shooting-death-20140521_1_howard-bowe-swat-team-search-warrant"""
401,"May 19, 2014",NC,M  ,M,unknown,Kenneth Shawn Todd,,41,G,"""http://facebook.com/KilledByPolice/posts/834785003216305""","""http://www.wnct.com/story/25559277/officer-involved-shooting-in-edgecombe-co-leaves-one-person-dead"""
400,"May 19, 2014",CA,M/W,M,W,Cory Lee Bush,"""http://www.killedbypolice.net/victims/140398.jpg""",24,G,"""http://facebook.com/KilledByPolice/posts/834568209904651""","""http://www.krcrtv.com/news/local/butte-county-man-shot-and-killed-by-deputy/26055482"""
399,"May 19, 2014",WI,M/W,M,W,Charles Jameson,"""http://www.killedbypolice.net/victims/140397.jpg""",30,G,"""http://facebook.com/KilledByPolice/posts/834563943238411""","""http://www.wsaw.com/home/headlines/Large-Law-Enforcement-Presence-in-Plover--259665791.html"""
398,"May 19, 2014",TX,F  ,F,unknown,Sheila Vawter,,44,G,"""http://facebook.com/KilledByPolice/posts/834449543249851""","""http://www.ksat.com/news/sapd-officer-shoots-kills-knifewielding-woman/26048634"""
397,"May 18, 2014",NY,M/B,M,B,Osbourne Broadie,"""http://www.killedbypolice.net/victims/140395.jpg""",39,G,"""http://facebook.com/KilledByPolice/posts/834193146608824""","""http://www.ny1.com/content/news/208863/police-shoot--kill-man-who-allegedly-lunged-at-them-with-scissors"""
396,"May 18, 2014",VA,M/W,M,W,Thomas Neil Saunders,"""http://www.killedbypolice.net/victims/140394.jpg""",47,G,"""http://facebook.com/KilledByPolice/posts/834157546612384""","""http://www.nbc12.com/story/25547986/giles-county-officer-involved-shooting"""
395,"May 18, 2014",CA,M/L,M,L,Danny Christian Molina,,34,G,"""http://facebook.com/KilledByPolice/posts/833920693302736""","""http://ktla.com/2014/05/18/knife-wielding-man-shot-killed-by-officers-outside-north-hollywood-home-lapd/#axzz325Le3XDW"""
394,"May 18, 2014",WI,F/W,F,W,Ashley DiPiazza,"""http://www.killedbypolice.net/victims/140392.jpg""",26,G,"""http://facebook.com/KilledByPolice/posts/833913586636780""","""http://host.madison.com/news/local/crime_and_courts/woman-shot-and-killed-by-madison-police-after-failing-to/article_c7abe3d4-5701-5272-87c6-cf90ef6d652e.html"""
393,"May 16, 2014",KS,M/B,M,B,Charles D. Broadway Jr.,"""http://www.killedbypolice.net/victims/140391.jpg""",24,G,"""http://facebook.com/KilledByPolice/posts/835354983159307""","""http://www.kansascity.com/2014/05/20/5035276/kck-standoff-suspect-killed-by.html"""
392,"May 16, 2014",NY,M/L,M,L,Scott Kato,"""http://www.killedbypolice.net/victims/140390.jpg""",45,G,"""http://facebook.com/KilledByPolice/posts/832870780074394""","""http://www.ny1.com/content/news/208774/police-shoot--kill-suspected-pharmacy-robber-on-upper-east-side"""
391,"May 16, 2014",LA,M  ,M,unknown,Bruce Robinson,,47,G,"""http://facebook.com/KilledByPolice/posts/832867320074740""","""http://www.nola.com/crime/index.ssf/2014/05/jpso_deputies_shoot_kill_wheel.html"""
390,"May 16, 2014",KY,M/W,M,W,Joseph L. Livers,"""http://www.killedbypolice.net/victims/140388.jpg""",III,G,"""http://facebook.com/KilledByPolice/posts/832861843408621""","""http://www.lex18.com/news/one-man-dead-after-officer-involved-shooting-in-marion-county"""
389,"May 16, 2014",FL,M/W,M,W,Justin Sean Tucker,"""http://www.killedbypolice.net/victims/140387.jpg""",36,G,"""http://facebook.com/KilledByPolice/posts/832853506742788""","""http://www.tampabay.com/news/publicsafety/crime/deputy-involved-shooting-reported-in-clearwater/2180127"""
388,"May 16, 2014(387",GA,M  M/B,M  M,B,Justin Sullivan,,"25<a href=""http://www.killedbypolice.net/victims/140385.jpg"">Quentin Byrd",VV,"""http://facebook.com/KilledByPolice/posts/832719396756199""","""http://www.ajc.com/news/news/on-duty-police-officer-hits-kills-2-people/nfxzQ/"""
386,"May 15, 2014",MD,M/B,M,B,George V. King,"""http://www.killedbypolice.net/victims/140384.jpg""",19,T,"""http://facebook.com/KilledByPolice/posts/832809790080493""","""http://articles.baltimoresun.com/2014-05-15/news/bs-md-ci-police-tasing-20140515_1_taser-shock-two-officers-teen"""
385,"May 15, 2014",CA,F/W,F,W,Valeri Hawkins,"""http://www.killedbypolice.net/victims/140383.jpg""",57,G,"""http://facebook.com/KilledByPolice/posts/832459276782211""","""http://www.mercurynews.com/my-town/ci_25773669/concord-police-shoot-kill-suspect-thursday-evening"""
384,"May 15, 2014",MA,M  ,M,unknown,Nicolas Foster,,29,G,"""http://facebook.com/KilledByPolice/posts/832415326786606""","""http://www.necn.com/05/15/14/One-person-confirmed-dead-in-Salisbury-M/landing.html?blockID=866499&feedID=4753"""
383,"May 15, 2014",FL,M/W,M,W,Patrick Gerome Tillery,"""http://www.killedbypolice.net/victims/140381.jpg""",43,G,"""http://facebook.com/KilledByPolice/posts/832179390143533""","""http://www.tampabay.com/news/publicsafety/crime/new-port-richey-man-dead-after-shootout-with-deputies/2179872"""
382,"May 14, 2014",TX,M/W,M,W,Joshua Powell,"""http://www.killedbypolice.net/victims/140380.jpg""",22,G,"""http://facebook.com/KilledByPolice/posts/832189816809157""","""http://www.texomashomepage.com/Story/d/story/one-person-dead-and-wfpd-investigating-officer-inv/22842/WAWyrpS6akauwZySHzN3BA"""
381,"May 14, 2014",FL,M/W,M,W,David James Barclay,"""http://www.killedbypolice.net/victims/140379.jpg""",41,G,"""http://facebook.com/KilledByPolice/posts/831494460212026""","""http://www.baynews9.com/content/news/baynews9/news/article.html/content/news/articles/bn9/2014/5/14/four_citrus_deputies.html"""
380,"May 13, 2014",CA,M/B,M,B,Tommy Ray Yancy,"""http://www.killedbypolice.net/victims/140378.jpg""",32,T,"""http://facebook.com/KilledByPolice/posts/834186766609462""","""http://www.kxoradio.com/index.php/kxo-news/local-news/2257-sunday-s-victim-identified"""
379,"May 13, 2014",MO,F/W,F,W,Tracey Liniger,"""http://www.killedbypolice.net/victims/140377.jpg""",50,G,"""http://facebook.com/KilledByPolice/posts/831194720242000""","""http://www.news-leader.com/story/news/crime/2014/05/13/suspect-shot-short-standoff/2138342/"""
378,"May 12, 2014",PA,F/W,F,W,Carola Sauers,"""http://www.killedbypolice.net/victims/140376.jpg""",69,V,"""http://facebook.com/KilledByPolice/posts/831007790260693""","""http://wnep.com/2014/05/12/police-officer-in-crash-after-chase/"""
377,"May 12, 2014",FL,M/B,M,B,Tommy Jackson,"""http://www.killedbypolice.net/victims/140375.jpg""",39,G,"""http://facebook.com/KilledByPolice/posts/830977726930366""","""http://www.tallahassee.com/story/news/breaking/2014/05/12/tpd-responding-to-crime-scene-at-call-st-and-copeland-st/9002181/"""
376,"May 12, 2014",AL,M/W,M,W,Michael Clayton McNeil,"""http://www.killedbypolice.net/victims/140374.jpg""",39,G,"""http://facebook.com/KilledByPolice/posts/830956936932445""","""http://www.dothaneagle.com/news/crime_court/article_aa8f7f96-d9ff-11e3-89ee-001a4bcf6878.html"""
375,"May 12, 2014",WA,M/W,M,W,Ronald Hillstrom,"""http://www.killedbypolice.net/victims/140373.jpg""",44,T,"""http://facebook.com/KilledByPolice/posts/830879650273507""","""http://www.komonews.com/news/local/University-Place-man-dies-after-being-tased-by-deputies-259010521.html?tab=video&c=y"""
374,"May 12, 2014",CA,M/B,M,B,James Renee White Jr.,"""http://www.killedbypolice.net/victims/140372.jpg""",21,G,"""http://facebook.com/KilledByPolice/posts/830381053656700""","""http://ktla.com/2014/05/12/officer-involved-shooting-occurs-at-universial-city-walk/#axzz31VD6LsuK"""
373,"May 11, 2014",IL,M  ,M,unknown,Gary Smith,,37,G,"""http://facebook.com/KilledByPolice/posts/830279220333550""","""http://www.suntimes.com/27377311-761/armed-man-shot-by-police-on-west-side-dies.html#.U3DGe-hX-uY"""
